0.2.4.12,refine,GUIでフォント指定を行えるようにした。タブ、アドレスバーに加え、ファイルリストとステータスバーのフォントも指定可能。
0.2.4.12,bugfix,ステータスバーにファイルの詳細が表示されなくなっていたバグを修正。
0.2.4.11,new,タブとアドレスバーのフォントを指定できるようにした。これに伴い、profile.ini の構成を変更したので注意。
0.2.4.11,bugfix,プレビューが表示された際に更新されないバグを修正。
0.2.4.11,bugfix,バージョン情報ダイアログのバグを修正。
0.2.4.10,bugfix,"Alt+Spaceのシステムメニューと、Alt+Enterでプロパティの処理がおかしかったバグを無理やり修正。この副産物として、Current.Menu, Window.Menu コマンドを追加。"
0.2.4.9,new,URL抽出ツール(opt/ExtractURL)を追加。
0.2.4.9,refine,リンクバー、ツリーを中クリックした場合にも、アイテム上での中クリック(MiddleClick.*)と同じ動作が適用されるようになった。
0.2.4.8,new,アイテム上での中クリックでフォルダを開けるようになった。オプション＞中クリック(MiddleClick.*)を参照。ジェスチャよりも優先される。
0.2.4.8,refine,作業状態の復元(*.ave)は、ロック状態も復元するようにした。
0.2.4.8,refine,Shift=switch は不人気なようなので、reserveに戻した。
0.2.4.8,bugfix,左クリック始動のマウスジェスチャのバグを修正。
0.2.4.8,internal,WTLを最新版へ更新。7.5 (build 5002) 2005-01-02 版
0.2.4.8,internal,使用していない内部処理を削除＆処理方式の変更。多少は軽くなったような？
0.2.4.7,refine,ツールバー固定オプションを復活。背景コンテキストメニューの項目を削除。
0.2.4.7,bugfix,システムメニュー(sysmenu.xml)が上下反転していたバグを修正。
0.2.4.7,bugfix,右ドラッグ＆ドロップから開こうとした際のリソースリークを修正。
0.2.4.7,internal,.NET Framework 1.1用のmanagedコードとしてコンパイルする設定を追加。現状では利点なし。実行ファイルが馬鹿でかくなるデメリットのみ。
0.2.4.6,new,ドロップ用モード(Window.DropMode)を追加。リンクバーとタブを残して縮小し、最前面に表示。グローバルホットキーWin+S
0.2.4.6,new,キーバインドにポップアップメニューを設定可能になった。2ストローク・キーバインドもどきとして。
0.2.4.6,bugfix,マウスジェスチャ時のステータスバーテキストの不具合を修正。
0.2.4.5,new,カーソルキーエミュレートコマンド Current.Cursor.XXX を追加。
0.2.4.5,refine,リストビューへの上下カーソル移動は、先頭・最後をループさせるようにした。
0.2.4.5,refine,プレビューの排他制御、キー操作、マウス操作などを手直し。keyboard-preview を追加。
0.2.4.5,internal,最適化を/O1（サイズ優先）に変更してみた。
0.2.4.5,bugfix,フォーカスが正しく移動しないバグを修正したつもり。
0.2.4.4,refine,プレビューの読み込みをマルチスレッド化。テキストのプレビュー。
0.2.4.3,new,Current.SelectPattern : ワイルドカードを指定してファイルを選択するコマンドを追加。
0.2.4.3,new,プレビューウィンドウを実装開始。現状では雰囲気だけ。
0.2.4.3,bugfix,ウィンドウサイズの復元バグを駆除。
0.2.4.2,refine,タブの最小幅を指定可能になった。profile.ini [Misc] MinTabWidth で指定する。
0.2.4.2,refine,アイコンはアルファ付きフルカラー（32bitカラー）になった。無効(-disable)＆ホット(-hot)状態のアイコンを使うこともできる。形式がPNGになったことに注意。
0.2.4.2,bugfix,イメージリストがリソースリークしていたバグを駆除。
0.2.4.1,new,var 以下に保存されるフォルダ設定のうち、一定期間以上アクセスないものを自動的に削除するようにした。usr/profile.ini [Misc] SettingExpire で設定する。デフォルトは1週間。
0.2.4.1,new,アプリケーションの終了に結構な時間がかかるようなので、終了中のメッセージを表示するようにした。
0.2.4.1,refine,"ツールバーに無効化状態のアイコンを設定できるようになった。tool-disable.bmp, status-disable.bmp を参照する。（現状では、メニューとリンクバーは未対応）"
0.2.4.1,internal,内部的に不要な機能を削除。
0.2.4.0,new,オプション設定Option.PasteInFolder（フォルダを一つ選択した状態の場合、そのフォルダの中へペーストする）を追加。
0.2.4.0,refine,同じ名前のタブになってしまう場合、上層のパスを表示するようにした。
0.2.4.0,refine,下段コンテナバー機能を復活した。Profile.ini [Component] ReBar2 = 1 に設定してください。
0.2.4.0,internal,Pythonを更新 ⇒ 2.4
0.2.4.0,internal,WTLを更新 ⇒7.5 (4291)
0.2.3.7,bugfix,「タスクトレイに表示」状態が起動時に正しく復元されなかったバグを駆除。
0.2.3.7,bugfix,リンクバーに実行ファイルを登録している場合、ドロップ時にメニューが表示されてしまっていたバグを駆除。
0.2.3.6,new,コマンドラインオプションで渡すフォルダの開き方を指定できるようにした。
0.2.3.6,refine,外部実行コマンドへ渡す仮想フォルダ名に parent を追加。
0.2.3.6,internal,廃止予定で移行期間だった機能の幾つかを実際に廃止した。
0.2.3.5,new,「名前を変更ダイアログ」に簡易的な連番リネーム機能を追加。
0.2.3.4,new,"一行入力テキストボックスのキーバンドを変更できるようにした。(標準, ATOK風, Emacs風)"
0.2.3.3,new,"ファイル名編集中に、F1, F2, F3, F4, F6, F7, F8 に選択と編集効果を持たせた。"
0.2.3.3,refine,下段ツールバーはステータスバー内に埋め込んだ。
0.2.3.3,bugfix,配布中のソースファイルに書き換け途中のコードが混入していました。修正。
0.2.3.2,new,"コマンド：*.AdjustToItem, *.AdjustToWindow を追加。カラム幅の自動調整をする。"
0.2.3.2,bugfix,デスクトップに置かれたアイテムを特殊実行できないバグを修正。
0.2.3.1,bugfix,アイテム起動時に作業フォルダの指定が適切でなかったバグを修正。
0.2.3.1,bugfix,callback.py にミスがあったのを修正。
0.2.3.1,bugfix,Open時にもNavigateVerb()が呼ばれるようになった。
0.2.3.0,new,"特殊フォルダを関連付けて開けるようになった。関連付けをする際、""%1"" の代わりに %I （クォートなし）を指定する。"
0.2.3.0,new,"フォルダ移動時の修飾キーの動作をカスタマイズできるようになった。AVESTA/bin/callback.py NavigateVerb(), ExecuteVerb() を参照。"
0.2.3.0,new,navigateコマンドのargsに使える動詞を変更した（goto/goto-always/open/open-always/append/reserve/switch/replace）。
0.2.3.0,new,サイドバーのフローティング機能を廃止。コマンド名も変更（Side.* ⇒ Tree.*）
0.2.3.0,new,keyboard-tab.xml を廃止。実質的に keyboard-folder.xml と同じ動作だったため。
0.2.3.0,new,ステータスバーにツールバーを追加。コマンドは status.xml/bmp で指定する。不要の場合は、非表示にするか、AVESTA/usr/profile.ini [Component] で完全に無効化できる。
0.2.3.0,new,"コマンド：Current.Grouping, Current.SyncDescendants を追加。"
0.2.3.0,new,"appendix/SetAvestaAsDefault.reg, opt/BashHere を追加。"
0.2.3.0,new,キー操作一覧、マウス操作一覧を追加。
0.2.3.0,new,pygmy.dll はPythonモジュールになった。幾つかの引数は、代わりにモジュール関数として提供するように変更。
0.2.3.0,refine,Explorer.Import は、タイトルバーまたはアドレスバーにファイルのフルパスを表示していなくても、確実に取り込めるようになった。
0.2.3.0,refine,推奨されない（deprecated）コマンド実行時に、その旨をステータスバーに表示するようにした。
0.2.3.0,refine,グローバルキーマップの「無変換」は意図しない動作になりやすいようなので、デフォルトでは無効にした。
0.2.3.0,bugfix,0.2.2.0でエンバグした、壁紙の保存に関する問題を修正。
0.2.3.0,bugfix,起動時のウィンドウサイズ復元に関するバグがまだ残っていたので修正。
0.2.3.0,bugfix,リンクバーでファイルが見つからなかった場合のツールチップメッセージを改善。
0.2.3.0,internal,WTL7.1 ⇒ WTL7.5。
0.2.2.1,new,マイドキュメントを表す仮想パスとして“~”（チルダ）を追加。
0.2.2.1,new,ウィンドウとタスクバーのアイコンは、AVESTA/usr/main.ico を使用するようになった。アイコンを変えたい場合はこれを置き換えればよい。
0.2.2.1,bugfix,リンクバーに無効なネットワークパスがあると起動が遅いバグに対処したつもり。ただし、1段目では効果がなく、2段目以降でも間違えてクリックしないように注意しなければならない。
0.2.2,new,「Avestaルートフォルダ」を表す仮想パスとして“AVESTA”を追加。
0.2.2,new,"外部実行コマンドを追加。command属性の代わりに、execute, args属性で指定する。詳細はreadmeを参照。"
0.2.2,new,"移動コマンドを追加。command属性の代わりに、navigate, args属性で指定する。詳細はreadmeを参照。"
0.2.2,new,外部ツール用フォルダとして“opt”を追加。ただし、このフォルダ以外の場所のファイルも利用できる。付録として幾つかの単機能スクリプトを添付。
0.2.2,new,"コマンド：Current.CopyToOther, MoveToOther を追加。2つのフォルダを開いている場合に限り、もう一方へコピー／移動する。3つ以上開いている場合は（操作が曖昧なため）えくすぽぜを使用する。"
0.2.2,new,コマンド：Option.GestureOnName を追加。「名前」カラム上での左クリック始動ジェスチャを有効／無効を切り替える。
0.2.2,refine,アドレスバーの単語は、パスごとに区切られるようになった。（CBES_EX_PATHWORDBREAKPROC という専用スタイルが用意されていた）
0.2.2,refine,異なるドライブ間のドラッグ＆ドロップのデフォルト動作はコピーになった。この動作は「システムオプション/ドライブ間のDnDはコピー」で変更できる。（ツリー、タブ、リンクバーのみ。リストからリストへのDnDには設定が反映されない）
0.2.2,bugfix,フォルダの表示が遅く、特に大量のファイルがあると長い間応答しなくなったバグを修正。シェルビューの表示が完了する前に内容の問い合わせをした場合に異様に時間かかかるのが原因だった。
0.2.2,bugfix,「アクティブだが、最小化されている状態」で、Window.Show(toggle) が正常に動作しないバグを修正。
0.2.2,bugfix,ショートカットで設定したウィンドウの初期状態が反映されないバグを修正。「最大化」「最小化」の指定が優先され、それ以外の場合（「通常」を指定、関連付け起動）は前回終了時の状態で起動する。
0.2.2,bugfix,メニューバーの描画バグを修正。クラシックテーマでの描画を改善。（ToDo: 本当はThemeAPIを使うべき）
0.2.2,bugfix,"キー設定をしていないにもかかわらず、Delete, BackSpace, F1～F12に対してエクスプローラ互換操作が勝手に割り振られていたバグを修正。（ただし、カーソル移動系のキーには未対応。カーソル移動にあたるコマンドを追加すべき）"
0.2.2,bugfix,「並べて表示」だとチェックボックスをマウスでON/OFFできない不具合に対処。
0.2.2,internal,ユーザから見ると、DLLが分割されていることに何のメリットも無いことに気づいたので、一つにまとめた。
0.2.1,new,Pythonの組み込みの実験を始めた。カスタマイズできるのは、キャプション、ステータスバーに表示されるファイル情報、ジェスチャ中のメッセージ。
0.2.1,new,"コマンド追加：Current.SelectToFirst, Current.SelectToLast"
0.2.1,new,作業状態ファイル(.ave)のフォーマットを変更。以前までのファイルは使用できなくなりました。
0.2.1,new,リンクバーのボタンに対してドラッグ＆ドロップできるようになった。ボタン上の右クリックメニューは、フォルダのものを表示するようにした。
0.2.1,new,リンクバーをフォーカス中にメニューキーが押された場合、選択中のボタンのフォルダの右クリックメニューを表示するようにした。
0.2.1,refine,パスを文字列で指定する際には、環境変数を展開するようになった。また、パスの解釈が柔軟になった（「%tmp%/.\/\..\/History」などもOK）。
0.2.1,refine,無選択状態で Shift+左クリック したときの挙動を変更した。（Shift+ダブルクリックでの誤爆を防ぐため）
0.2.1,refine,ツールバー上でのホイールを、タブ上でのホイールと同じ動作にした。（タブ上の細い領域にカーソルを合わせなくてもタブ切り替えができる）
0.2.1,internal,アプリケーション全体のIO を IStream ベースに変更したので、io.dll の大部分が必要なくなり、kernel.dll に統合した。
0.2.1,internal,ひたすらに dead code の除去。widgets.dll 以外はそれなりに片付いてきた。
0.2.0,new,内部構成を変更しました。一部の設定が初期化されます。avecli.exe への関連付けは、avesta.exe に変更してください。
0.2.0,new,リンクバーとツリーのアイコンサイズの変更(profile.ini - Misc - *IconSize)。ただし、メニュー用のアイコンも連動して変更されます。
0.2.0,new,一行選択(Option.FullRowSelect)、グリッドの描画(Option.GridLine)を追加。お好みでどうぞ。
0.2.0,new,ツリーでのファイル操作を幾つか追加。（※0.2.0.1：名前の変更は未完成。／ファイルシステムと自動的に同期しないので、切り取った項目が残る不具合あり。）
0.2.0,refine,タブの右クリックメニューにコマンドを幾つか追加。
0.2.0,refine,「ごみ箱」を表す仮想パスとして“TRASH”を追加。／アルファベット一文字のパスをドライブルートパスと解釈するようにした（“C”⇒“C:\”）。
0.2.0,refine,チェックボックス以外をクリックしてもチェック状態が変更されないようにした。
0.2.0,bugfix,メニューの幅の計算を修正。／チェック状態の描画を修正。
0.2.0,bugfix,「ドラッグ中にウィンドウの内容を表示する」がOFFになっている場合のドラッグ＆ドロップに絡む問題を修正。
0.2.0,bugfix,キーフォーカスの復帰が適切になった。
